UserID is: 1, Gender is: F,  Occupation id is: 10, Zip-code is: 48067, 
UserID is: 5424, Gender is: F,  Occupation id is: 2, Zip-code is: 80012, 
UserID is: 5425, Gender is: M,  Occupation id is: 4, Zip-code is: 53211, 
UserID is: 5426, Gender is: M,  Occupation id is: 14, Zip-code is: 95821, 
UserID is: 5427, Gender is: M,  Occupation id is: 19, Zip-code is: 11201, 
UserID is: 5428, Gender is: F,  Occupation id is: 6, Zip-code is: 28412, 
UserID is: 5429, Gender is: F,  Occupation id is: 1, Zip-code is: 02460, 
UserID is: 5430, Gender is: F,  Occupation id is: 1, Zip-code is: 26505, 
UserID is: 5431, Gender is: M,  Occupation id is: 1, Zip-code is: 19026, 
UserID is: 5432, Gender is: M,  Occupation id is: 13, Zip-code is: 01742, 
UserID is: 5433, Gender is: F,  Occupation id is: 17, Zip-code is: 45014, 
UserID is: 5434, Gender is: F,  Occupation id is: 7, Zip-code is: 60618, 
UserID is: 5435, Gender is: M,  Occupation id is: 18, Zip-code is: 02557, 
UserID is: 5436, Gender is: M,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5437, Gender is: M,  Occupation id is: 11, Zip-code is: 55426, 
UserID is: 5438, Gender is: M,  Occupation id is: 14, Zip-code is: 60048, 
UserID is: 5439, Gender is: M,  Occupation id is: 13, Zip-code is: 19119, 
UserID is: 5440, Gender is: F,  Occupation id is: 2, Zip-code is: 37923, 
UserID is: 5441, Gender is: M,  Occupation id is: 7, Zip-code is: 95762, 
UserID is: 5442, Gender is: M,  Occupation id is: 7, Zip-code is: 63110, 
UserID is: 5443, Gender is: M,  Occupation id is: 12, Zip-code is: 01915, 
UserID is: 5444, Gender is: F,  Occupation id is: 4, Zip-code is: 55449, 
UserID is: 5445, Gender is: M,  Occupation id is: 0, Zip-code is: 43223, 
UserID is: 5446, Gender is: F,  Occupation id is: 1, Zip-code is: 65203, 
UserID is: 5447, Gender is: M,  Occupation id is: 2, Zip-code is: 60626, 
UserID is: 5448, Gender is: M,  Occupation id is: 19, Zip-code is: 60626, 
UserID is: 5449, Gender is: M,  Occupation id is: 12, Zip-code is: 01702, 
UserID is: 5450, Gender is: M,  Occupation id is: 12, Zip-code is: 02143, 
UserID is: 5451, Gender is: F,  Occupation id is: 1, Zip-code is: 98115, 
UserID is: 5452, Gender is: M,  Occupation id is: 6, Zip-code is: 10011, 
UserID is: 5453, Gender is: M,  Occupation id is: 4, Zip-code is: 30305, 
UserID is: 5454, Gender is: M,  Occupation id is: 7, Zip-code is: 10001, 
UserID is: 5455, Gender is: F,  Occupation id is: 17, Zip-code is: 55449, 
UserID is: 5456, Gender is: M,  Occupation id is: 1, Zip-code is: 32312, 
UserID is: 5457, Gender is: M,  Occupation id is: 12, Zip-code is: 55405, 
UserID is: 5458, Gender is: F,  Occupation id is: 2, Zip-code is: 98102, 
UserID is: 5459, Gender is: F,  Occupation id is: 10, Zip-code is: 99016, 
UserID is: 5460, Gender is: M,  Occupation id is: 4, Zip-code is: 02143, 
UserID is: 5461, Gender is: M,  Occupation id is: 0, Zip-code is: 94025, 
UserID is: 5462, Gender is: M,  Occupation id is: 17, Zip-code is: 89103, 
UserID is: 5463, Gender is: M,  Occupation id is: 0, Zip-code is: 53202, 
UserID is: 5464, Gender is: M,  Occupation id is: 7, Zip-code is: 77079, 
UserID is: 5465, Gender is: F,  Occupation id is: 0, Zip-code is: 10019, 
UserID is: 5466, Gender is: M,  Occupation id is: 12, Zip-code is: 98033, 
UserID is: 5467, Gender is: M,  Occupation id is: 0, Zip-code is: 63366, 
UserID is: 5468, Gender is: M,  Occupation id is: 12, Zip-code is: 94618, 
UserID is: 5469, Gender is: M,  Occupation id is: 12, Zip-code is: 20171, 
UserID is: 5470, Gender is: M,  Occupation id is: 7, Zip-code is: 20003-2712, 
UserID is: 5471, Gender is: M,  Occupation id is: 7, Zip-code is: 10016, 
UserID is: 5472, Gender is: M,  Occupation id is: 1, Zip-code is: 27909, 
UserID is: 5473, Gender is: M,  Occupation id is: 1, Zip-code is: 20120-6354, 
UserID is: 5474, Gender is: M,  Occupation id is: 12, Zip-code is: 20009, 
UserID is: 5475, Gender is: M,  Occupation id is: 4, Zip-code is: 94110, 
UserID is: 5476, Gender is: F,  Occupation id is: 0, Zip-code is: 20037, 
UserID is: 5477, Gender is: M,  Occupation id is: 1, Zip-code is: 55343, 
UserID is: 5478, Gender is: M,  Occupation id is: 7, Zip-code is: 02766, 
UserID is: 5479, Gender is: M,  Occupation id is: 1, Zip-code is: 50014, 
UserID is: 5480, Gender is: F,  Occupation id is: 14, Zip-code is: 07030, 
UserID is: 5481, Gender is: M,  Occupation id is: 12, Zip-code is: 55449, 
UserID is: 5482, Gender is: M,  Occupation id is: 7, Zip-code is: 10014, 
UserID is: 5483, Gender is: F,  Occupation id is: 6, Zip-code is: 15202, 
UserID is: 5484, Gender is: M,  Occupation id is: 17, Zip-code is: 21742, 
UserID is: 5485, Gender is: M,  Occupation id is: 4, Zip-code is: 08544, 
UserID is: 5486, Gender is: M,  Occupation id is: 0, Zip-code is: 17821, 
UserID is: 5487, Gender is: M,  Occupation id is: 17, Zip-code is: 95136, 
UserID is: 5488, Gender is: M,  Occupation id is: 15, Zip-code is: 91125, 
UserID is: 5489, Gender is: M,  Occupation id is: 7, Zip-code is: 94104, 
UserID is: 5490, Gender is: M,  Occupation id is: 17, Zip-code is: 80907, 
UserID is: 5491, Gender is: M,  Occupation id is: 7, Zip-code is: 10016, 
UserID is: 5492, Gender is: M,  Occupation id is: 4, Zip-code is: 55104, 
UserID is: 5493, Gender is: M,  Occupation id is: 12, Zip-code is: 96797, 
UserID is: 5494, Gender is: F,  Occupation id is: 17, Zip-code is: 94306, 
UserID is: 5495, Gender is: F,  Occupation id is: 4, Zip-code is: 95076, 
UserID is: 5496, Gender is: M,  Occupation id is: 7, Zip-code is: 90069, 
UserID is: 5497, Gender is: M,  Occupation id is: 4, Zip-code is: 60201, 
UserID is: 5498, Gender is: F,  Occupation id is: 1, Zip-code is: 62901, 
UserID is: 5499, Gender is: F,  Occupation id is: 19, Zip-code is: 60201, 
UserID is: 5500, Gender is: F,  Occupation id is: 20, Zip-code is: 14850, 
UserID is: 5501, Gender is: M,  Occupation id is: 2, Zip-code is: 33334, 
UserID is: 5502, Gender is: M,  Occupation id is: 2, Zip-code is: 66044, 
UserID is: 5503, Gender is: F,  Occupation id is: 9, Zip-code is: 55409, 
UserID is: 5504, Gender is: M,  Occupation id is: 7, Zip-code is: 85287-2702, 
UserID is: 5505, Gender is: F,  Occupation id is: 4, Zip-code is: 02141, 
UserID is: 5506, Gender is: F,  Occupation id is: 14, Zip-code is: 60610, 
UserID is: 5507, Gender is: M,  Occupation id is: 7, Zip-code is: 44325, 
UserID is: 5508, Gender is: M,  Occupation id is: 20, Zip-code is: 94519, 
UserID is: 5509, Gender is: M,  Occupation id is: 0, Zip-code is: 11215, 
UserID is: 5510, Gender is: M,  Occupation id is: 4, Zip-code is: 191004, 
UserID is: 5511, Gender is: M,  Occupation id is: 1, Zip-code is: 92407, 
UserID is: 5512, Gender is: F,  Occupation id is: 17, Zip-code is: 01701, 
UserID is: 5513, Gender is: M,  Occupation id is: 1, Zip-code is: 91768, 
UserID is: 5514, Gender is: F,  Occupation id is: 10, Zip-code is: 76501, 
UserID is: 5515, Gender is: M,  Occupation id is: 4, Zip-code is: 16101, 
UserID is: 5516, Gender is: F,  Occupation id is: 16, Zip-code is: 98257, 
UserID is: 5517, Gender is: M,  Occupation id is: 0, Zip-code is: 80210, 
UserID is: 5518, Gender is: M,  Occupation id is: 17, Zip-code is: 78666, 
UserID is: 5519, Gender is: M,  Occupation id is: 15, Zip-code is: 33167, 
UserID is: 5520, Gender is: M,  Occupation id is: 1, Zip-code is: 18901, 
UserID is: 5521, Gender is: F,  Occupation id is: 6, Zip-code is: 02118, 
UserID is: 5522, Gender is: M,  Occupation id is: 14, Zip-code is: 02460, 
UserID is: 5523, Gender is: M,  Occupation id is: 0, Zip-code is: 60187, 
UserID is: 5524, Gender is: F,  Occupation id is: 10, Zip-code is: 26505, 
UserID is: 5525, Gender is: F,  Occupation id is: 10, Zip-code is: 55311, 
UserID is: 5526, Gender is: F,  Occupation id is: 2, Zip-code is: 27514, 
UserID is: 5527, Gender is: M,  Occupation id is: 1, Zip-code is: 70803, 
UserID is: 5528, Gender is: M,  Occupation id is: 1, Zip-code is: 45840, 
UserID is: 5529, Gender is: M,  Occupation id is: 6, Zip-code is: 05273, 
UserID is: 5530, Gender is: F,  Occupation id is: 4, Zip-code is: 63141, 
UserID is: 5531, Gender is: M,  Occupation id is: 17, Zip-code is: 09056, 
UserID is: 5532, Gender is: M,  Occupation id is: 17, Zip-code is: 27408, 
UserID is: 5533, Gender is: F,  Occupation id is: 2, Zip-code is: 10025, 
UserID is: 5534, Gender is: M,  Occupation id is: 16, Zip-code is: 30102, 
UserID is: 5535, Gender is: M,  Occupation id is: 15, Zip-code is: 94538, 
UserID is: 5536, Gender is: M,  Occupation id is: 16, Zip-code is: 67204, 
UserID is: 5537, Gender is: F,  Occupation id is: 1, Zip-code is: 10543, 
UserID is: 5538, Gender is: M,  Occupation id is: 12, Zip-code is: 55102, 
UserID is: 5539, Gender is: F,  Occupation id is: 20, Zip-code is: 91403, 
UserID is: 5540, Gender is: M,  Occupation id is: 1, Zip-code is: 19149, 
UserID is: 5541, Gender is: M,  Occupation id is: 7, Zip-code is: 93924, 
UserID is: 5542, Gender is: M,  Occupation id is: 7, Zip-code is: 11576, 
UserID is: 5543, Gender is: M,  Occupation id is: 17, Zip-code is: 97401, 
UserID is: 5544, Gender is: M,  Occupation id is: 15, Zip-code is: 08876, 
UserID is: 5545, Gender is: F,  Occupation id is: 16, Zip-code is: 98072, 
UserID is: 5546, Gender is: M,  Occupation id is: 14, Zip-code is: 26301, 
UserID is: 5547, Gender is: F,  Occupation id is: 4, Zip-code is: 10025, 
UserID is: 5548, Gender is: F,  Occupation id is: 4, Zip-code is: 02138, 
UserID is: 5549, Gender is: F,  Occupation id is: 9, Zip-code is: 76034, 
UserID is: 5550, Gender is: M,  Occupation id is: 15, Zip-code is: 48187, 
UserID is: 5551, Gender is: F,  Occupation id is: 20, Zip-code is: 98103, 
UserID is: 5552, Gender is: M,  Occupation id is: 7, Zip-code is: 23233, 
UserID is: 5553, Gender is: M,  Occupation id is: 3, Zip-code is: 29425, 
UserID is: 5554, Gender is: M,  Occupation id is: 1, Zip-code is: 92116, 
UserID is: 5555, Gender is: M,  Occupation id is: 10, Zip-code is: 37830, 
UserID is: 5556, Gender is: M,  Occupation id is: 6, Zip-code is: 92103, 
UserID is: 5557, Gender is: M,  Occupation id is: 14, Zip-code is: 33701, 
UserID is: 5558, Gender is: M,  Occupation id is: 10, Zip-code is: 02446, 
UserID is: 5559, Gender is: M,  Occupation id is: 1, Zip-code is: 77706, 
UserID is: 5560, Gender is: F,  Occupation id is: 17, Zip-code is: 98036, 
UserID is: 5561, Gender is: F,  Occupation id is: 3, Zip-code is: 74075, 
UserID is: 5562, Gender is: F,  Occupation id is: 1, Zip-code is: 54650, 
UserID is: 5563, Gender is: F,  Occupation id is: 7, Zip-code is: 11753, 
UserID is: 5564, Gender is: M,  Occupation id is: 20, Zip-code is: 02446, 
UserID is: 5565, Gender is: M,  Occupation id is: 17, Zip-code is: 02114, 
UserID is: 5566, Gender is: M,  Occupation id is: 7, Zip-code is: 20901, 
UserID is: 5567, Gender is: M,  Occupation id is: 3, Zip-code is: 78704, 
UserID is: 5568, Gender is: M,  Occupation id is: 4, Zip-code is: 49841, 
UserID is: 5569, Gender is: F,  Occupation id is: 1, Zip-code is: 07666, 
UserID is: 5570, Gender is: M,  Occupation id is: 1, Zip-code is: 07666, 
UserID is: 5571, Gender is: F,  Occupation id is: 9, Zip-code is: 07307, 
UserID is: 5572, Gender is: F,  Occupation id is: 4, Zip-code is: 63119, 
UserID is: 5573, Gender is: F,  Occupation id is: 1, Zip-code is: 14619, 
UserID is: 5574, Gender is: M,  Occupation id is: 0, Zip-code is: 20878, 
UserID is: 5575, Gender is: M,  Occupation id is: 7, Zip-code is: 19808, 
UserID is: 5576, Gender is: M,  Occupation id is: 4, Zip-code is: 55369, 
UserID is: 5577, Gender is: M,  Occupation id is: 1, Zip-code is: 12970, 
UserID is: 5578, Gender is: F,  Occupation id is: 1, Zip-code is: 02109, 
UserID is: 5579, Gender is: F,  Occupation id is: 7, Zip-code is: 07039, 
UserID is: 5580, Gender is: M,  Occupation id is: 7, Zip-code is: 01581, 
UserID is: 5581, Gender is: M,  Occupation id is: 0, Zip-code is: 10016, 
UserID is: 5582, Gender is: M,  Occupation id is: 1, Zip-code is: 50011, 
UserID is: 5583, Gender is: M,  Occupation id is: 15, Zip-code is: 37830, 
UserID is: 5584, Gender is: F,  Occupation id is: 0, Zip-code is: 10016, 
UserID is: 5585, Gender is: M,  Occupation id is: 4, Zip-code is: 10016, 
UserID is: 5586, Gender is: M,  Occupation id is: 20, Zip-code is: 94107, 
UserID is: 5587, Gender is: M,  Occupation id is: 17, Zip-code is: 22041, 
UserID is: 5588, Gender is: F,  Occupation id is: 20, Zip-code is: 60640, 
UserID is: 5589, Gender is: F,  Occupation id is: 0, Zip-code is: 04101, 
UserID is: 5590, Gender is: F,  Occupation id is: 12, Zip-code is: 94117, 
UserID is: 5591, Gender is: M,  Occupation id is: 0, Zip-code is: 10009, 
UserID is: 5592, Gender is: M,  Occupation id is: 1, Zip-code is: 53706, 
UserID is: 5593, Gender is: M,  Occupation id is: 16, Zip-code is: 90210, 
UserID is: 5594, Gender is: F,  Occupation id is: 0, Zip-code is: 55419, 
UserID is: 5595, Gender is: M,  Occupation id is: 20, Zip-code is: 90027, 
UserID is: 5596, Gender is: M,  Occupation id is: 12, Zip-code is: 22201, 
UserID is: 5597, Gender is: F,  Occupation id is: 4, Zip-code is: 95008, 
UserID is: 5598, Gender is: M,  Occupation id is: 4, Zip-code is: 27607, 
UserID is: 5599, Gender is: M,  Occupation id is: 7, Zip-code is: 90020, 
UserID is: 5600, Gender is: F,  Occupation id is: 0, Zip-code is: 12833-2000, 
UserID is: 5601, Gender is: M,  Occupation id is: 1, Zip-code is: 98225, 
UserID is: 5602, Gender is: M,  Occupation id is: 0, Zip-code is: 97212, 
UserID is: 5603, Gender is: M,  Occupation id is: 7, Zip-code is: 02461, 
UserID is: 5604, Gender is: M,  Occupation id is: 15, Zip-code is: 63117, 
UserID is: 5605, Gender is: F,  Occupation id is: 2, Zip-code is: 95008, 
UserID is: 5606, Gender is: F,  Occupation id is: 14, Zip-code is: 21046, 
UserID is: 5607, Gender is: M,  Occupation id is: 4, Zip-code is: 11209, 
UserID is: 5608, Gender is: M,  Occupation id is: 3, Zip-code is: 78722, 
UserID is: 5609, Gender is: F,  Occupation id is: 1, Zip-code is: 30602, 
UserID is: 5610, Gender is: F,  Occupation id is: 1, Zip-code is: 54880, 
UserID is: 5611, Gender is: F,  Occupation id is: 7, Zip-code is: 04015, 
UserID is: 5612, Gender is: F,  Occupation id is: 1, Zip-code is: 02148, 
UserID is: 5613, Gender is: F,  Occupation id is: 0, Zip-code is: 98622, 
UserID is: 5614, Gender is: M,  Occupation id is: 0, Zip-code is: 12833, 
UserID is: 5615, Gender is: M,  Occupation id is: 7, Zip-code is: 07028, 
UserID is: 5616, Gender is: M,  Occupation id is: 1, Zip-code is: 08840, 
UserID is: 5617, Gender is: M,  Occupation id is: 14, Zip-code is: 48336, 
UserID is: 5618, Gender is: F,  Occupation id is: 4, Zip-code is: 92612, 
UserID is: 5619, Gender is: F,  Occupation id is: 4, Zip-code is: 22310, 
UserID is: 5620, Gender is: M,  Occupation id is: 14, Zip-code is: 55330, 
UserID is: 5621, Gender is: M,  Occupation id is: 7, Zip-code is: 02135, 
UserID is: 5622, Gender is: M,  Occupation id is: 15, Zip-code is: 01775, 
UserID is: 5623, Gender is: M,  Occupation id is: 11, Zip-code is: 84109, 
UserID is: 5624, Gender is: M,  Occupation id is: 7, Zip-code is: 19380, 
UserID is: 5625, Gender is: M,  Occupation id is: 1, Zip-code is: 01760, 
UserID is: 5626, Gender is: M,  Occupation id is: 16, Zip-code is: 32043, 
UserID is: 5627, Gender is: M,  Occupation id is: 0, Zip-code is: 07040, 
UserID is: 5628, Gender is: M,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5629, Gender is: M,  Occupation id is: 14, Zip-code is: 02465, 
UserID is: 5630, Gender is: M,  Occupation id is: 17, Zip-code is: 06854, 
UserID is: 5631, Gender is: M,  Occupation id is: 12, Zip-code is: 01944, 
UserID is: 5632, Gender is: F,  Occupation id is: 4, Zip-code is: 78628, 
UserID is: 5633, Gender is: M,  Occupation id is: 1, Zip-code is: 98262, 
UserID is: 5634, Gender is: M,  Occupation id is: 14, Zip-code is: 55406, 
UserID is: 5635, Gender is: F,  Occupation id is: 9, Zip-code is: 06854, 
UserID is: 5636, Gender is: M,  Occupation id is: 7, Zip-code is: 98102, 
UserID is: 5637, Gender is: M,  Occupation id is: 10, Zip-code is: 11102, 
UserID is: 5638, Gender is: M,  Occupation id is: 1, Zip-code is: 32601, 
UserID is: 5639, Gender is: F,  Occupation id is: 4, Zip-code is: 62025, 
UserID is: 5640, Gender is: M,  Occupation id is: 17, Zip-code is: 78765, 
UserID is: 5641, Gender is: F,  Occupation id is: 17, Zip-code is: 48473, 
UserID is: 5642, Gender is: M,  Occupation id is: 10, Zip-code is: 73013, 
UserID is: 5643, Gender is: F,  Occupation id is: 1, Zip-code is: 84108, 
UserID is: 5644, Gender is: F,  Occupation id is: 4, Zip-code is: 92833, 
UserID is: 5645, Gender is: M,  Occupation id is: 2, Zip-code is: 87123, 
UserID is: 5646, Gender is: M,  Occupation id is: 4, Zip-code is: 96744, 
UserID is: 5647, Gender is: M,  Occupation id is: 1, Zip-code is: 62522, 
UserID is: 5648, Gender is: M,  Occupation id is: 17, Zip-code is: 48473, 
UserID is: 5649, Gender is: F,  Occupation id is: 4, Zip-code is: 90025, 
UserID is: 5650, Gender is: F,  Occupation id is: 12, Zip-code is: 91104, 
UserID is: 5651, Gender is: F,  Occupation id is: 6, Zip-code is: 74105, 
UserID is: 5652, Gender is: M,  Occupation id is: 0, Zip-code is: 47901, 
UserID is: 5653, Gender is: M,  Occupation id is: 1, Zip-code is: 74105, 
UserID is: 5654, Gender is: M,  Occupation id is: 4, Zip-code is: 95616, 
UserID is: 5655, Gender is: F,  Occupation id is: 6, Zip-code is: 77054, 
UserID is: 5656, Gender is: M,  Occupation id is: 15, Zip-code is: 03755, 
UserID is: 5657, Gender is: M,  Occupation id is: 14, Zip-code is: 92026, 
UserID is: 5658, Gender is: M,  Occupation id is: 0, Zip-code is: 32043, 
UserID is: 5659, Gender is: M,  Occupation id is: 0, Zip-code is: 20874, 
UserID is: 5660, Gender is: M,  Occupation id is: 2, Zip-code is: 78722, 
UserID is: 5661, Gender is: F,  Occupation id is: 15, Zip-code is: 03255, 
UserID is: 5662, Gender is: M,  Occupation id is: 10, Zip-code is: 07960, 
UserID is: 5663, Gender is: F,  Occupation id is: 20, Zip-code is: 75093, 
UserID is: 5664, Gender is: M,  Occupation id is: 4, Zip-code is: 48363, 
UserID is: 5665, Gender is: M,  Occupation id is: 4, Zip-code is: 10461-1301, 
UserID is: 5666, Gender is: M,  Occupation id is: 16, Zip-code is: 11209, 
UserID is: 5667, Gender is: M,  Occupation id is: 7, Zip-code is: 10009, 
UserID is: 5668, Gender is: F,  Occupation id is: 3, Zip-code is: 41030, 
UserID is: 5669, Gender is: M,  Occupation id is: 1, Zip-code is: 90024, 
UserID is: 5670, Gender is: M,  Occupation id is: 4, Zip-code is: 48109, 
UserID is: 5671, Gender is: M,  Occupation id is: 1, Zip-code is: 02146, 
UserID is: 5672, Gender is: F,  Occupation id is: 4, Zip-code is: 43212, 
UserID is: 5673, Gender is: F,  Occupation id is: 1, Zip-code is: 55417, 
UserID is: 5674, Gender is: M,  Occupation id is: 7, Zip-code is: 94306, 
UserID is: 5675, Gender is: M,  Occupation id is: 14, Zip-code is: 30030, 
UserID is: 5676, Gender is: M,  Occupation id is: 20, Zip-code is: 78746, 
UserID is: 5677, Gender is: M,  Occupation id is: 1, Zip-code is: 13210, 
UserID is: 5678, Gender is: M,  Occupation id is: 17, Zip-code is: 98103, 
UserID is: 5679, Gender is: M,  Occupation id is: 2, Zip-code is: 33020, 
UserID is: 5680, Gender is: M,  Occupation id is: 20, Zip-code is: 94117, 
UserID is: 5681, Gender is: F,  Occupation id is: 7, Zip-code is: 92122, 
UserID is: 5682, Gender is: M,  Occupation id is: 0, Zip-code is: 23455-4959, 
UserID is: 5683, Gender is: F,  Occupation id is: 9, Zip-code is: 94538, 
UserID is: 5684, Gender is: M,  Occupation id is: 16, Zip-code is: 94110, 
UserID is: 5685, Gender is: M,  Occupation id is: 17, Zip-code is: 94117, 
UserID is: 5686, Gender is: M,  Occupation id is: 16, Zip-code is: 60610, 
UserID is: 5687, Gender is: F,  Occupation id is: 0, Zip-code is: 55403, 
UserID is: 5688, Gender is: F,  Occupation id is: 4, Zip-code is: 78666, 
UserID is: 5689, Gender is: M,  Occupation id is: 0, Zip-code is: 84119, 
UserID is: 5690, Gender is: M,  Occupation id is: 4, Zip-code is: 78666, 
UserID is: 5691, Gender is: M,  Occupation id is: 14, Zip-code is: 66013, 
UserID is: 5692, Gender is: F,  Occupation id is: 7, Zip-code is: 29615, 
UserID is: 5693, Gender is: F,  Occupation id is: 4, Zip-code is: 90034, 
UserID is: 5694, Gender is: F,  Occupation id is: 12, Zip-code is: 90640, 
UserID is: 5695, Gender is: F,  Occupation id is: 3, Zip-code is: 21221, 
UserID is: 5696, Gender is: F,  Occupation id is: 14, Zip-code is: 97367, 
UserID is: 5697, Gender is: M,  Occupation id is: 0, Zip-code is: 95826, 
UserID is: 5698, Gender is: M,  Occupation id is: 14, Zip-code is: 55418, 
UserID is: 5699, Gender is: M,  Occupation id is: 15, Zip-code is: 94706, 
UserID is: 5700, Gender is: F,  Occupation id is: 14, Zip-code is: 55426, 
UserID is: 5701, Gender is: M,  Occupation id is: 7, Zip-code is: 55311, 
UserID is: 5702, Gender is: M,  Occupation id is: 0, Zip-code is: 90034, 
UserID is: 5703, Gender is: M,  Occupation id is: 1, Zip-code is: 14068, 
UserID is: 5704, Gender is: F,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5705, Gender is: F,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5706, Gender is: M,  Occupation id is: 17, Zip-code is: 08550, 
UserID is: 5707, Gender is: M,  Occupation id is: 12, Zip-code is: 01060, 
UserID is: 5708, Gender is: M,  Occupation id is: 1, Zip-code is: 90034, 
UserID is: 5709, Gender is: M,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5710, Gender is: M,  Occupation id is: 15, Zip-code is: 90034, 
UserID is: 5711, Gender is: M,  Occupation id is: 7, Zip-code is: 47714, 
UserID is: 5712, Gender is: M,  Occupation id is: 1, Zip-code is: 90024, 
UserID is: 5713, Gender is: F,  Occupation id is: 7, Zip-code is: 91362, 
UserID is: 5714, Gender is: M,  Occupation id is: 2, Zip-code is: 96753, 
UserID is: 5715, Gender is: M,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5716, Gender is: M,  Occupation id is: 10, Zip-code is: 03756, 
UserID is: 5717, Gender is: M,  Occupation id is: 0, Zip-code is: 03766, 
UserID is: 5718, Gender is: F,  Occupation id is: 14, Zip-code is: 38018, 
UserID is: 5719, Gender is: M,  Occupation id is: 7, Zip-code is: 21773, 
UserID is: 5720, Gender is: M,  Occupation id is: 0, Zip-code is: 60610, 
UserID is: 5721, Gender is: M,  Occupation id is: 11, Zip-code is: 90046, 
UserID is: 5722, Gender is: M,  Occupation id is: 20, Zip-code is: 48103, 
UserID is: 5723, Gender is: M,  Occupation id is: 12, Zip-code is: 55057, 
UserID is: 5724, Gender is: M,  Occupation id is: 15, Zip-code is: 94102, 
UserID is: 5725, Gender is: M,  Occupation id is: 2, Zip-code is: 10018, 
UserID is: 5726, Gender is: M,  Occupation id is: 1, Zip-code is: 77845, 
UserID is: 5727, Gender is: M,  Occupation id is: 4, Zip-code is: 92843, 
UserID is: 5728, Gender is: F,  Occupation id is: 20, Zip-code is: 09824, 
UserID is: 5729, Gender is: M,  Occupation id is: 10, Zip-code is: 99016, 
UserID is: 5730, Gender is: M,  Occupation id is: 0, Zip-code is: 94111, 
UserID is: 5731, Gender is: F,  Occupation id is: 11, Zip-code is: 10022, 
UserID is: 5732, Gender is: F,  Occupation id is: 11, Zip-code is: 02111, 
UserID is: 5733, Gender is: M,  Occupation id is: 4, Zip-code is: 48109, 
UserID is: 5734, Gender is: F,  Occupation id is: 14, Zip-code is: 10022, 
UserID is: 5735, Gender is: M,  Occupation id is: 6, Zip-code is: 19342, 
UserID is: 5736, Gender is: M,  Occupation id is: 1, Zip-code is: 08904, 
UserID is: 5737, Gender is: M,  Occupation id is: 15, Zip-code is: 93555, 
UserID is: 5738, Gender is: M,  Occupation id is: 12, Zip-code is: 55406, 
UserID is: 5739, Gender is: M,  Occupation id is: 7, Zip-code is: 90212, 
UserID is: 5740, Gender is: M,  Occupation id is: 1, Zip-code is: 60613, 
UserID is: 5741, Gender is: M,  Occupation id is: 13, Zip-code is: 60622, 
UserID is: 5742, Gender is: F,  Occupation id is: 12, Zip-code is: 20850, 
UserID is: 5743, Gender is: F,  Occupation id is: 0, Zip-code is: 55442, 
UserID is: 5744, Gender is: F,  Occupation id is: 4, Zip-code is: 66044, 
UserID is: 5745, Gender is: F,  Occupation id is: 4, Zip-code is: 90024, 
UserID is: 5746, Gender is: M,  Occupation id is: 15, Zip-code is: 94061, 
UserID is: 5747, Gender is: M,  Occupation id is: 0, Zip-code is: 03755, 
UserID is: 5748, Gender is: M,  Occupation id is: 0, Zip-code is: 92155, 
UserID is: 5749, Gender is: M,  Occupation id is: 2, Zip-code is: 94117, 
UserID is: 5750, Gender is: M,  Occupation id is: 1, Zip-code is: 04101, 
UserID is: 5751, Gender is: F,  Occupation id is: 0, Zip-code is: 14167, 
UserID is: 5752, Gender is: F,  Occupation id is: 0, Zip-code is: 14850, 
UserID is: 5753, Gender is: M,  Occupation id is: 17, Zip-code is: 78758, 
UserID is: 5754, Gender is: F,  Occupation id is: 1, Zip-code is: 60640, 
UserID is: 5755, Gender is: F,  Occupation id is: 2, Zip-code is: 78744, 
UserID is: 5756, Gender is: F,  Occupation id is: 10, Zip-code is: 98110, 
UserID is: 5757, Gender is: M,  Occupation id is: 10, Zip-code is: 05667, 
UserID is: 5758, Gender is: F,  Occupation id is: 1, Zip-code is: 29642, 
UserID is: 5759, Gender is: F,  Occupation id is: 1, Zip-code is: 08904, 
UserID is: 5760, Gender is: M,  Occupation id is: 12, Zip-code is: 10549, 
UserID is: 5761, Gender is: M,  Occupation id is: 20, Zip-code is: 90048, 
UserID is: 5762, Gender is: F,  Occupation id is: 6, Zip-code is: 55125, 
UserID is: 5763, Gender is: F,  Occupation id is: 1, Zip-code is: 08904, 
UserID is: 5764, Gender is: F,  Occupation id is: 12, Zip-code is: 77098, 
UserID is: 5765, Gender is: M,  Occupation id is: 11, Zip-code is: 44515, 
UserID is: 5766, Gender is: M,  Occupation id is: 14, Zip-code is: 96744, 
UserID is: 5767, Gender is: M,  Occupation id is: 2, Zip-code is: 75287, 
UserID is: 5768, Gender is: F,  Occupation id is: 7, Zip-code is: 20852, 
UserID is: 5769, Gender is: M,  Occupation id is: 14, Zip-code is: 05602, 
UserID is: 5770, Gender is: M,  Occupation id is: 0, Zip-code is: 80231, 
UserID is: 5771, Gender is: M,  Occupation id is: 7, Zip-code is: 95616, 
